branch,conclusion,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,build_duration_original,run_attempt_from_api,fixed_with_api,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___1_,ft___1__,ft___7_,ft___LESSER_,ft___acr_,ft___acr__,ft___acr__,ft___bat_,ft___bat__,ft___build_,ft___build__,ft___c_,ft___c__,ft___c_e_,ft___cfg_,ft___css__,ft___c__,ft___c___,ft___fun_,ft___h_,ft___h__,ft___h__,ft___in_,ft___js_,ft___json_,ft___md_,ft___md__,ft___mk_,ft___mk__,ft___opc_,ft___patch_,ft___patch__,ft___png_,ft___preerr_,ft___py_,ft___r_,ft___sed_,ft___sh_,ft___sh__,ft___spec__,ft___tail_,ft___tail__,ft___toml_,ft___toml__,ft___txt_,ft___txt__,ft___wrap_,ft___yml_,ft___yml__,ft____1_,ft____1__,ft____7_,ft____7__,ft____acr_,ft____acr__,ft____bat_,ft____bat__,ft____build_,ft____build__,ft____c_,ft____c__,ft____c_e_,ft____c64x_32_,ft____c64x_32__,ft____cfg_,ft____cfg__,ft____c__,ft____err_,ft____fun_,ft____h_,ft____h__,ft____h__,ft____inc_,ft____js_,ft____js__,ft____json_,ft____md_,ft____md__,ft____md__,ft____mk_,ft____mk__,ft____patch_,ft____pl__,ft____preerr_,ft____py_,ft____py__,ft____qjs_,ft____r2_,ft____r2__,ft____r2__,ft____rb__,ft____sed_,ft____sh_,ft____sh__,ft____spec_,ft____spec__,ft____tail_,ft____tips_,ft____txt_,ft____txt__,ft____txt__,ft____woff_,ft____wrap_,ft____wrap__,ft____yml_,ft____yml__,ft___
1,failure,0,39,1989843,1004.0,668,0,0,1,True,32,31,0,0,0,63,True,1073986,89,1,0,0,1282,32590,16,33,1,4,334.54719149039187,0,393.0,0,0,1004.0,1.0,False,14,3,10,483.0,785.0,1065.0,546.0,1137.0,819.0,795.0,2458.0,1086.4285714285713,635.5569361179366,798.6666666666666,259.7697698604157,883.25,271.3010320658585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,failure,1,50,1989843,2854.0,667,0,0,3,True,172,23,98,1,99,195,True,1074037,92,2,0,0,1282,32590,16,33,35,0,334.62161918071723,0,393.0,0,0,2854.0,1.0,False,15,3,10,372.0,1004.0,785.0,1065.0,546.0,1137.0,819.0,795.0,878.7142857142857,202.9636373719147,951.3333333333334,147.24243047889877,850.0,235.64238441616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,50,1989843,535.0,666,0,0,10,True,41,46,0,0,0,87,True,1074033,92,10,0,0,1282,32591,16,33,74,0,334.62286540543914,0,393.0,0,0,535.0,1.0,False,16,3,10,4013.0,2854.0,1004.0,785.0,1065.0,546.0,1137.0,819.0,1172.857142857143,767.7098906426021,1547.6666666666667,1136.6047392710157,1427.0,958.8997166892201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,50,1989843,791.0,665,0,0,15,True,346,346,346,346,692,692,True,1074033,92,0,0,0,1282,32592,16,33,18,0,334.62286540543914,0,393.0,0,0,791.0,1.0,False,16,3,10,843.0,535.0,2854.0,1004.0,785.0,1065.0,546.0,1137.0,1132.2857142857142,796.4918317818697,1464.3333333333333,1226.1200321882573,1294.5,1057.1756397748356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,success,1,50,1989843,2524.0,664,0,0,25,True,387,392,346,346,692,779,True,1074033,92,10,0,0,1282,32591,16,33,84,0,334.62286540543914,0,393.0,0,0,2524.0,1.0,False,16,3,10,739.0,791.0,535.0,2854.0,1004.0,785.0,1065.0,546.0,1082.857142857143,806.8195644156192,1393.3333333333333,1271.4339673507757,1296.0,1056.2155714310093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,0,39,1989843,782.0,663,0,0,1,True,32,31,32,31,63,63,True,1073986,89,0,0,0,1282,32591,16,33,1,4,334.5481226012257,0,393.0,0,0,782.0,1.0,False,17,3,10,1424.0,2524.0,791.0,535.0,2854.0,1004.0,785.0,1065.0,1365.4285714285713,925.1574383391649,1283.3333333333333,1082.0463637632786,1676.0,1182.0736017693653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,0,50,1989843,972.0,662,0,0,1,True,1,1,0,0,0,2,True,1074037,89,1,0,0,1282,32591,16,33,19,0,334.62161918071723,0,393.0,0,0,972.0,1.0,False,17,3,10,1453.0,782.0,2524.0,791.0,535.0,2854.0,1004.0,785.0,1325.0,946.4132289861549,1365.6666666666667,1003.1561859119115,1158.0,918.359043802223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,50,1989843,3216.0,661,0,0,2,True,64,62,32,31,63,126,True,1074034,89,1,0,0,1282,32593,16,33,1,4,334.6234849176097,0,393.0,0,0,3216.0,1.0,False,17,3,10,73.0,972.0,782.0,2524.0,791.0,535.0,2854.0,1004.0,1351.7142857142858,931.1463748673306,1426.0,955.6296353713608,1267.25,842.392376904413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,50,1989843,3409.0,660,0,0,2,True,64,62,32,31,63,126,False,1074034,0,1,0,0,1282,32592,16,33,1,0,334.6234849176097,0,393.0,0,0,3409.0,1.0,False,17,3,10,65.0,3216.0,972.0,782.0,2524.0,791.0,535.0,2854.0,1667.7142857142858,1144.3968883631405,1656.6666666666667,1353.7597029507613,1873.5,1187.368378670523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,50,1989843,4165.0,659,0,0,1,True,1,1,0,0,0,2,True,1074034,89,1,0,0,1282,32593,16,33,19,0,334.6234849176097,0,393.0,0,0,4165.0,1.0,False,17,3,10,12.0,3409.0,3216.0,972.0,782.0,2524.0,791.0,535.0,1747.0,1254.2370855092217,2532.3333333333335,1354.7296163195567,2094.75,1410.4768401737997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,1989843,1079.0,658,0,0,3,True,81,3,64,0,64,84,False,1074052,0,2,0,0,1282,32592,16,33,50,0,334.67932651305523,0,393.0,0,0,1079.0,1.0,False,18,3,10,3077.0,4165.0,3409.0,3216.0,972.0,782.0,2524.0,791.0,2265.5714285714284,1410.3208685901775,3596.6666666666665,501.56189382102514,2940.5,1374.7466433249922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,1989843,777.0,657,0,0,3,True,81,3,64,0,64,84,False,1074052,0,2,0,0,1282,32592,16,33,50,0,334.67932651305523,0,393.0,0,0,777.0,1.0,False,18,3,10,513.0,1079.0,4165.0,3409.0,3216.0,972.0,782.0,2524.0,2306.714285714286,1363.5597669685176,2884.3333333333335,1608.5102838755286,2967.25,1323.7714744874459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,1989843,1073.0,656,0,0,3,True,81,3,64,0,64,84,False,1074052,0,2,0,0,1282,32592,16,33,50,0,334.67932651305523,0,393.0,0,0,1073.0,1.0,False,18,3,10,267.0,777.0,1079.0,4165.0,3409.0,3216.0,972.0,782.0,2057.1428571428573,1472.6723361032518,2007.0,1874.9730664732226,2357.5,1683.7706692619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,50,1989843,1066.0,655,0,0,2,True,2,2,0,0,0,4,False,1074033,0,2,0,0,1282,32593,16,33,28,0,334.6237964755273,0,393.0,0,0,1066.0,1.0,False,18,3,10,189.0,1073.0,777.0,1079.0,4165.0,3409.0,3216.0,972.0,2098.714285714286,1434.284573609867,976.3333333333334,172.65379617411642,1773.5,1600.5535500778055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,1989843,1142.0,654,0,0,3,True,73,3,56,0,56,76,False,1074052,0,2,0,0,1282,32592,16,33,50,0,334.67187808411506,0,393.0,0,0,1142.0,1.0,False,18,3,10,625.0,1066.0,1073.0,777.0,1079.0,4165.0,3409.0,3216.0,2112.1428571428573,1422.368028860256,972.0,168.9112192839777,998.75,147.92875537456086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,1989843,993.0,653,0,0,4,True,74,3,57,0,57,77,True,1074052,95,2,0,0,1282,32592,16,33,51,0,334.6728091377326,0,393.0,0,0,993.0,1.0,False,19,3,10,1177.0,1142.0,1066.0,1073.0,777.0,1079.0,4165.0,3409.0,1815.857142857143,1369.1216683907762,1093.6666666666667,42.0039680665212,1014.5,162.0051439512544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,50,1989843,2451.0,652,0,0,5,True,75,3,57,0,57,78,True,1074049,95,3,0,0,1282,32595,16,33,52,0,334.67467499155066,0,393.0,0,0,2451.0,1.0,False,19,3,10,884.0,993.0,1142.0,1066.0,1073.0,777.0,1079.0,4165.0,1470.7142857142858,1193.8794906083438,1067.0,74.50503338701353,1068.5,60.90703298196906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,50,1989843,966.0,651,0,0,5,True,11,11,6,6,12,22,True,1074047,85,3,0,0,1282,32596,16,33,54,0,334.6697118468745,0,393.0,0,0,966.0,1.0,False,21,3,10,8480.0,2451.0,993.0,1142.0,1066.0,1073.0,777.0,1079.0,1225.857142857143,552.8997584166075,1528.6666666666667,802.2308479068437,1413.0,694.6687459981677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,50,1989843,2473.0,650,0,0,5,True,11,11,6,6,12,22,True,1074047,85,3,0,0,1282,32596,16,33,54,0,334.6697118468745,0,393.0,0,0,2473.0,1.0,False,22,3,10,1262.0,966.0,2451.0,993.0,1142.0,1066.0,1073.0,777.0,1209.7142857142858,559.5122025138547,1470.0,849.6781743695668,1388.0,712.8800740657575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,50,1989843,1307.0,649,0,0,3,True,28,24,0,0,0,52,True,1074052,90,3,0,0,1282,32597,16,33,44,0,334.66815386964504,0,393.0,0,0,1307.0,1.0,False,22,3,10,122.0,2473.0,966.0,2451.0,993.0,1142.0,1066.0,1073.0,1452.0,692.3457710325576,1963.3333333333333,863.7860460399515,1720.75,856.0398647259367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,50,1989843,1584.0,648,0,0,2,True,2,2,0,0,0,4,False,1074047,0,0,0,2,1282,32597,16,33,9,0,334.6697118468745,0,393.0,0,0,1584.0,1.0,False,22,3,10,331.0,1307.0,2473.0,966.0,2451.0,993.0,1142.0,1066.0,1485.4285714285713,676.4635632323092,1582.0,790.2411024491197,1799.25,777.8887559713578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
